File,Status,Centroid,Orientation,CNN_Predicted_Taxa,CNN_Predicted_Score,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,File_Name,Unnamed: 0,1. Taxonomic Level,2. Taxonomic Level,3. Taxonomic Level,4. Taxonomic Level,5. Taxonomic Level,Capture location,Capture location - LAT,Capture location - LONG,Capture method,Date Database Addition,Date of Sample Collection,Device,File Name,Files,Image ID,Method of Identification,Observer,Organisation,Original File Name,Project,Project Description,Publication DOI,Sex,Specimen ID,Wing side,Damaged Wing,TAXA LABEL,Landmark Label,Segmentation Label,Number
sabethes_mosquito-collection-brazil_f_l_61a09db21564.tif,Full Skeleton,1810,left,Sabethes_albiprivus,0.98,0.6625,0.0671875,0.0546875,0.0421875,0.053125,0.0953125,0.1609375,0.2515625,0.3609375,0.571875,0.446875,0.4390625,0.425,0.4390625,0.45,0.328125,0.3125,0.35625,0.346875,0.378125,0.41875,0.465625,0.521875,0.578125,0.61875,0.65625,0.4875,0.490625,0.4375,0.440625,0.396875,0.371875,0.359375,0.471875,sabethes_mosquito-collection-brazil_f_l_61a09db21564.png,25435.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_l_61a09db21564.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_l_61a09db21564.tif,61a09db21564,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbi-30l_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2480,L,0.0,Sabethes_albiprivus,not labeled,not labeled,
wyeomyia_mosquito-collection-brazil_f_l_1d488c60a972.tif,Repaired,1102,left,Wyeomyia_arthrostigma,0.99,0.609375,0.0875,0.06875,0.05625,0.0578125,0.0984375,0.1484375,0.246875,0.3640625,0.5640625,0.4515625,0.4453125,0.4328125,0.4234375,0.43125,0.3140625,0.2875,0.35625,0.346875,0.3875,0.434375,0.48125,0.534375,0.575,0.615625,0.653125,0.503125,0.49375,0.45,0.45,0.4125,0.3875,0.36875,0.496875,wyeomyia_mosquito-collection-brazil_f_l_1d488c60a972.png,25511.0,Culicidae,Wyeomyia,-,arthrostigma,-,"Reserva Ecológica de Guapiaçu, Brasil",MISSING VALUE,MISSING VALUE,egg-raft-collection,2025-11-09,MISSING VALUE,leica-m205c,wyeomyia_mosquito-collection-brazil_f_l_1d488c60a972.tif,culicidae/wyeomyia/wyeomyia_mosquito-collection-brazil_f_l_1d488c60a972.tif,1d488c60a972,morphology,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/REGUA22-arthro-26l_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_3057,L,0.0,Wyeomyia_arthrostigma,not labeled,not labeled,
wyeomyia_mosquito-collection-brazil_f_l_f11625ea351b.tif,Repaired,1080,right,Wyeomyia_arthrostigma,0.97,0.5265624999999999,0.035937499999999956,0.012499999999999956,0.0,0.0015624999999999112,0.03281249999999991,0.08749999999999991,0.171875,0.2828124999999999,0.48124999999999996,0.37812499999999993,0.375,0.35624999999999996,0.35468749999999993,0.35624999999999996,0.23906249999999996,0.20937499999999998,0.34375,0.31875,0.353125,0.396875,0.44375,0.5,0.55625,0.60625,0.646875,0.496875,0.4875,0.44375,0.440625,0.40625,0.384375,0.359375,0.48125,wyeomyia_mosquito-collection-brazil_f_l_f11625ea351b.png,25539.0,Culicidae,Wyeomyia,-,arthrostigma,-,"Reserva Ecológica de Guapiaçu, Brasil",MISSING VALUE,MISSING VALUE,egg-raft-collection,2025-11-09,MISSING VALUE,leica-m205c,wyeomyia_mosquito-collection-brazil_f_l_f11625ea351b.tif,culicidae/wyeomyia/wyeomyia_mosquito-collection-brazil_f_l_f11625ea351b.tif,f11625ea351b,morphology,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/REGUA22-arthro-09l_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_3040,L,0.0,Wyeomyia_arthrostigma,not labeled,not labeled,
wyeomyia_mosquito-collection-brazil_f_r_d8563a979a45.tif,Repaired,1091,left,Wyeomyia_arthrostigma,0.98,0.5625,0.0875,0.06875,0.0578125,0.0609375,0.1,0.146875,0.2265625,0.340625,0.5171875,0.421875,0.4203125,0.4015625,0.39375,0.4078125,0.284375,0.2609375,0.4125,0.403125,0.4375,0.48125,0.528125,0.578125,0.61875,0.65625,0.69375,0.553125,0.54375,0.503125,0.503125,0.46875,0.440625,0.428125,0.54375,wyeomyia_mosquito-collection-brazil_f_r_d8563a979a45.png,25544.0,Culicidae,Wyeomyia,-,arthrostigma,-,"Reserva Ecológica de Guapiaçu, Brasil",MISSING VALUE,MISSING VALUE,egg-raft-collection,2025-11-09,MISSING VALUE,leica-m205c,wyeomyia_mosquito-collection-brazil_f_r_d8563a979a45.tif,culicidae/wyeomyia/wyeomyia_mosquito-collection-brazil_f_r_d8563a979a45.tif,d8563a979a45,morphology,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/REGUA22-arthro-11r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_3042,R,0.0,Wyeomyia_arthrostigma,not labeled,not labeled,
wyeomyia_mosquito-collection-brazil_f_l_a6739cc598a7.tif,Repaired,1103,left,Wyeomyia_arthrostigma,0.89,0.596875,0.05625,0.0359375,0.0234375,0.0328125,0.0734375,0.1234375,0.2109375,0.3421875,0.5453125,0.4359375,0.4296875,0.4125,0.40625,0.41875,0.2875,0.2578125,0.33125,0.340625,0.378125,0.43125,0.471875,0.528125,0.58125,0.625,0.665625,0.49375,0.490625,0.440625,0.44375,0.409375,0.36875,0.3625,0.496875,wyeomyia_mosquito-collection-brazil_f_l_a6739cc598a7.png,25557.0,Culicidae,Wyeomyia,-,arthrostigma,-,"Reserva Ecológica de Guapiaçu, Brasil",MISSING VALUE,MISSING VALUE,egg-raft-collection,2025-11-09,MISSING VALUE,leica-m205c,wyeomyia_mosquito-collection-brazil_f_l_a6739cc598a7.tif,culicidae/wyeomyia/wyeomyia_mosquito-collection-brazil_f_l_a6739cc598a7.tif,a6739cc598a7,morphology,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/REGUA22-arthro-02l_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_3033,L,0.0,Wyeomyia_arthrostigma,not labeled,not labeled,
wyeomyia_mosquito-collection-brazil_f_r_375681c461fe.tif,Repaired,1249,right,Wyeomyia_arthrostigma,0.98,0.5812499999999999,0.035937499999999956,0.01718749999999991,0.0,0.01718749999999991,0.06406249999999991,0.1171875,0.20937499999999998,0.33281249999999996,0.5296875,0.4140625,0.41093749999999996,0.40312499999999996,0.39374999999999993,0.4078124999999999,0.30156249999999996,0.2578125,0.3125,0.33125,0.378125,0.428125,0.484375,0.5375,0.58125,0.628125,0.675,0.5,0.490625,0.43125,0.43125,0.390625,0.353125,0.346875,0.4875,wyeomyia_mosquito-collection-brazil_f_r_375681c461fe.png,25499.0,Culicidae,Wyeomyia,-,arthrostigma,-,"Reserva Ecológica de Guapiaçu, Brasil",MISSING VALUE,MISSING VALUE,egg-raft-collection,2025-11-09,MISSING VALUE,leica-m205c,wyeomyia_mosquito-collection-brazil_f_r_375681c461fe.tif,culicidae/wyeomyia/wyeomyia_mosquito-collection-brazil_f_r_375681c461fe.tif,375681c461fe,morphology,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/REGUA22-arthro-28r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_3059,R,0.0,Wyeomyia_arthrostigma,not labeled,not labeled,
wyeomyia_mosquito-collection-brazil_f_l_dd3ecb475b12.tif,Repaired,1075,right,Wyeomyia_arthrostigma,0.98,0.5328125,0.029687499999999978,0.012499999999999956,0.0,0.0015625000000000222,0.03749999999999998,0.08437499999999998,0.17656249999999996,0.28593749999999996,0.4828125,0.37812500000000004,0.3765625,0.3671875,0.3609375,0.36250000000000004,0.25,0.21250000000000002,0.36875,0.33125,0.371875,0.409375,0.459375,0.515625,0.565625,0.615625,0.65625,0.515625,0.503125,0.459375,0.45625,0.41875,0.39375,0.375,0.496875,wyeomyia_mosquito-collection-brazil_f_l_dd3ecb475b12.png,25523.0,Culicidae,Wyeomyia,-,arthrostigma,-,"Reserva Ecológica de Guapiaçu, Brasil",MISSING VALUE,MISSING VALUE,egg-raft-collection,2025-11-09,MISSING VALUE,leica-m205c,wyeomyia_mosquito-collection-brazil_f_l_dd3ecb475b12.tif,culicidae/wyeomyia/wyeomyia_mosquito-collection-brazil_f_l_dd3ecb475b12.tif,dd3ecb475b12,morphology,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/REGUA22-arthro-17l_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_3048,L,0.0,Wyeomyia_arthrostigma,not labeled,not labeled,
wyeomyia_mosquito-collection-brazil_f_l_2ca9fa5d56fe.tif,Repaired,1023,right,Wyeomyia_arthrostigma,0.99,0.54375,0.034375000000000044,0.010937500000000044,0.0,0.004687500000000067,0.046875,0.10312500000000002,0.19374999999999998,0.32500000000000007,0.51875,0.40156250000000004,0.3984375,0.3828125,0.3828125,0.3890625,0.24687500000000007,0.22968750000000004,0.334375,0.334375,0.375,0.41875,0.46875,0.521875,0.571875,0.6125,0.659375,0.509375,0.490625,0.44375,0.440625,0.40625,0.371875,0.353125,0.4875,wyeomyia_mosquito-collection-brazil_f_l_2ca9fa5d56fe.png,25508.0,Culicidae,Wyeomyia,-,arthrostigma,-,"Reserva Ecológica de Guapiaçu, Brasil",MISSING VALUE,MISSING VALUE,egg-raft-collection,2025-11-09,MISSING VALUE,leica-m205c,wyeomyia_mosquito-collection-brazil_f_l_2ca9fa5d56fe.tif,culicidae/wyeomyia/wyeomyia_mosquito-collection-brazil_f_l_2ca9fa5d56fe.tif,2ca9fa5d56fe,morphology,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/REGUA22-arthro-24l_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_3055,L,0.0,Wyeomyia_arthrostigma,not labeled,not labeled,
wyeomyia_mosquito-collection-brazil_f_r_e82af8cd117a.tif,Repaired,1038,left,Wyeomyia_arthrostigma,0.97,0.571875,0.0734375,0.053125,0.040625,0.0453125,0.0921875,0.134375,0.2265625,0.3453125,0.5234375,0.41875,0.4171875,0.396875,0.3953125,0.403125,0.271875,0.253125,0.35,0.353125,0.390625,0.434375,0.48125,0.534375,0.575,0.61875,0.65625,0.509375,0.5,0.459375,0.45625,0.41875,0.390625,0.375,0.503125,wyeomyia_mosquito-collection-brazil_f_r_e82af8cd117a.png,25509.0,Culicidae,Wyeomyia,-,arthrostigma,-,"Reserva Ecológica de Guapiaçu, Brasil",MISSING VALUE,MISSING VALUE,egg-raft-collection,2025-11-09,MISSING VALUE,leica-m205c,wyeomyia_mosquito-collection-brazil_f_r_e82af8cd117a.tif,culicidae/wyeomyia/wyeomyia_mosquito-collection-brazil_f_r_e82af8cd117a.tif,e82af8cd117a,morphology,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/REGUA22-arthro-24r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_3055,R,0.0,Wyeomyia_arthrostigma,not labeled,not labeled,
wyeomyia_mosquito-collection-brazil_f_r_1cce06abef5e.tif,Repaired,1273,right,Wyeomyia_arthrostigma,0.98,0.5375,0.029687499999999978,0.012499999999999956,0.0,0.010937499999999933,0.04843749999999991,0.10624999999999996,0.19843749999999993,0.303125,0.49687499999999996,0.3921874999999999,0.3890625,0.3734375,0.37031249999999993,0.375,0.2828124999999999,0.25,0.34375,0.3375,0.371875,0.421875,0.465625,0.521875,0.56875,0.615625,0.659375,0.49375,0.4875,0.440625,0.440625,0.40625,0.371875,0.359375,0.48125,wyeomyia_mosquito-collection-brazil_f_r_1cce06abef5e.png,25516.0,Culicidae,Wyeomyia,-,arthrostigma,-,"Reserva Ecológica de Guapiaçu, Brasil",MISSING VALUE,MISSING VALUE,egg-raft-collection,2025-11-09,MISSING VALUE,leica-m205c,wyeomyia_mosquito-collection-brazil_f_r_1cce06abef5e.tif,culicidae/wyeomyia/wyeomyia_mosquito-collection-brazil_f_r_1cce06abef5e.tif,1cce06abef5e,morphology,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/REGUA22-arthro-20r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_3051,R,0.0,Wyeomyia_arthrostigma,not labeled,not labeled,
wyeomyia_mosquito-collection-brazil_f_l_dc00a237c18d.tif,Repaired,1299,left,Wyeomyia_arthrostigma,0.93,0.575,0.0609375,0.0421875,0.03125,0.04375,0.0828125,0.1359375,0.221875,0.328125,0.5265625,0.4234375,0.4203125,0.40625,0.403125,0.409375,0.315625,0.284375,0.321875,0.321875,0.3625,0.41875,0.4625,0.515625,0.565625,0.615625,0.65625,0.484375,0.48125,0.43125,0.428125,0.39375,0.35625,0.346875,0.478125,wyeomyia_mosquito-collection-brazil_f_l_dc00a237c18d.png,25545.0,Culicidae,Wyeomyia,-,arthrostigma,-,"Reserva Ecológica de Guapiaçu, Brasil",MISSING VALUE,MISSING VALUE,egg-raft-collection,2025-11-09,MISSING VALUE,leica-m205c,wyeomyia_mosquito-collection-brazil_f_l_dc00a237c18d.tif,culicidae/wyeomyia/wyeomyia_mosquito-collection-brazil_f_l_dc00a237c18d.tif,dc00a237c18d,morphology,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/REGUA22-arthro-04l_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_3035,L,0.0,Wyeomyia_arthrostigma,not labeled,not labeled,
wyeomyia_mosquito-collection-brazil_f_r_98f8c1b90aa7.tif,Repaired,1230,right,Wyeomyia_arthrostigma,0.99,0.5406249999999999,0.035937499999999956,0.014062499999999978,0.0,0.004687499999999956,0.043749999999999956,0.09531250000000002,0.19999999999999996,0.3140625,0.5234375,0.40312499999999996,0.4,0.384375,0.38125,0.38749999999999996,0.2875,0.2671875,0.321875,0.334375,0.38125,0.43125,0.490625,0.54375,0.5875,0.634375,0.66875,0.49375,0.490625,0.44375,0.440625,0.4,0.365625,0.35,0.48125,wyeomyia_mosquito-collection-brazil_f_r_98f8c1b90aa7.png,25503.0,Culicidae,Wyeomyia,-,arthrostigma,-,"Reserva Ecológica de Guapiaçu, Brasil",MISSING VALUE,MISSING VALUE,egg-raft-collection,2025-11-09,MISSING VALUE,leica-m205c,wyeomyia_mosquito-collection-brazil_f_r_98f8c1b90aa7.tif,culicidae/wyeomyia/wyeomyia_mosquito-collection-brazil_f_r_98f8c1b90aa7.tif,98f8c1b90aa7,morphology,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/REGUA22-arthro-30r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_3061,R,0.0,Wyeomyia_arthrostigma,not labeled,not labeled,
wyeomyia_mosquito-collection-brazil_f_r_bbd9505bd51a.tif,Repaired,1085,left,Wyeomyia_arthrostigma,0.98,0.60625,0.09375,0.071875,0.05625,0.0578125,0.103125,0.1578125,0.246875,0.375,0.5703125,0.4609375,0.459375,0.4375,0.4375,0.44375,0.315625,0.29375,0.3375,0.34375,0.38125,0.43125,0.48125,0.534375,0.575,0.615625,0.65,0.4875,0.475,0.43125,0.428125,0.40625,0.371875,0.353125,0.48125,wyeomyia_mosquito-collection-brazil_f_r_bbd9505bd51a.png,25552.0,Culicidae,Wyeomyia,-,arthrostigma,-,"Reserva Ecológica de Guapiaçu, Brasil",MISSING VALUE,MISSING VALUE,egg-raft-collection,2025-11-09,MISSING VALUE,leica-m205c,wyeomyia_mosquito-collection-brazil_f_r_bbd9505bd51a.tif,culicidae/wyeomyia/wyeomyia_mosquito-collection-brazil_f_r_bbd9505bd51a.tif,bbd9505bd51a,morphology,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/REGUA22-arthro-07r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_3038,R,0.0,Wyeomyia_arthrostigma,not labeled,not labeled,
wyeomyia_mosquito-collection-brazil_f_r_5c24b888fd8d.tif,Repaired,1067,right,Wyeomyia_arthrostigma,0.97,0.5406249999999999,0.03437499999999993,0.015625,0.0,0.010937499999999933,0.04843750000000002,0.09843749999999996,0.18125000000000002,0.303125,0.503125,0.390625,0.38749999999999996,0.37031249999999993,0.365625,0.3671875,0.25312499999999993,0.22499999999999998,0.346875,0.334375,0.375,0.421875,0.471875,0.525,0.56875,0.61875,0.65625,0.503125,0.49375,0.44375,0.44375,0.409375,0.378125,0.365625,0.490625,wyeomyia_mosquito-collection-brazil_f_r_5c24b888fd8d.png,25522.0,Culicidae,Wyeomyia,-,arthrostigma,-,"Reserva Ecológica de Guapiaçu, Brasil",MISSING VALUE,MISSING VALUE,egg-raft-collection,2025-11-09,MISSING VALUE,leica-m205c,wyeomyia_mosquito-collection-brazil_f_r_5c24b888fd8d.tif,culicidae/wyeomyia/wyeomyia_mosquito-collection-brazil_f_r_5c24b888fd8d.tif,5c24b888fd8d,morphology,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/REGUA22-arthro-16r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_3047,R,0.0,Wyeomyia_arthrostigma,not labeled,not labeled,
wyeomyia_mosquito-collection-brazil_f_r_ff9f8ed24340.tif,Repaired,1290,left,Wyeomyia_arthrostigma,0.97,0.5984375,0.0796875,0.0515625,0.034375,0.04375,0.090625,0.1453125,0.23125,0.3421875,0.5609375,0.4515625,0.446875,0.4359375,0.43125,0.4359375,0.3296875,0.3015625,0.33125,0.309375,0.35625,0.415625,0.4625,0.525,0.578125,0.634375,0.68125,0.509375,0.496875,0.44375,0.44375,0.403125,0.371875,0.353125,0.490625,wyeomyia_mosquito-collection-brazil_f_r_ff9f8ed24340.png,25546.0,Culicidae,Wyeomyia,-,arthrostigma,-,"Reserva Ecológica de Guapiaçu, Brasil",MISSING VALUE,MISSING VALUE,egg-raft-collection,2025-11-09,MISSING VALUE,leica-m205c,wyeomyia_mosquito-collection-brazil_f_r_ff9f8ed24340.tif,culicidae/wyeomyia/wyeomyia_mosquito-collection-brazil_f_r_ff9f8ed24340.tif,ff9f8ed24340,morphology,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/REGUA22-arthro-04r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_3035,R,0.0,Wyeomyia_arthrostigma,not labeled,not labeled,
wyeomyia_mosquito-collection-brazil_f_l_bd753c952be5.tif,Repaired,1313,left,Wyeomyia_arthrostigma,0.98,0.6234375,0.0765625,0.05625,0.0421875,0.0515625,0.09375,0.14375,0.2390625,0.3546875,0.5484375,0.4390625,0.4359375,0.4140625,0.4125,0.415625,0.315625,0.2828125,0.340625,0.3375,0.378125,0.421875,0.46875,0.521875,0.571875,0.61875,0.659375,0.5,0.4875,0.44375,0.440625,0.409375,0.375,0.3625,0.49375,wyeomyia_mosquito-collection-brazil_f_l_bd753c952be5.png,25547.0,Culicidae,Wyeomyia,-,arthrostigma,-,"Reserva Ecológica de Guapiaçu, Brasil",MISSING VALUE,MISSING VALUE,egg-raft-collection,2025-11-09,MISSING VALUE,leica-m205c,wyeomyia_mosquito-collection-brazil_f_l_bd753c952be5.tif,culicidae/wyeomyia/wyeomyia_mosquito-collection-brazil_f_l_bd753c952be5.tif,bd753c952be5,morphology,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/REGUA22-arthro-05l_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_3036,L,0.0,Wyeomyia_arthrostigma,not labeled,not labeled,
wyeomyia_mosquito-collection-brazil_f_l_9939e046d56a.tif,Repaired,1088,left,Wyeomyia_arthrostigma,0.98,0.584375,0.090625,0.0703125,0.05625,0.0578125,0.0953125,0.1453125,0.2265625,0.34375,0.53125,0.4296875,0.428125,0.4046875,0.4046875,0.4109375,0.3046875,0.265625,0.36875,0.346875,0.38125,0.425,0.48125,0.53125,0.578125,0.6125,0.65,0.509375,0.496875,0.459375,0.45625,0.43125,0.396875,0.38125,0.5,wyeomyia_mosquito-collection-brazil_f_l_9939e046d56a.png,25553.0,Culicidae,Wyeomyia,-,arthrostigma,-,"Reserva Ecológica de Guapiaçu, Brasil",MISSING VALUE,MISSING VALUE,egg-raft-collection,2025-11-09,MISSING VALUE,leica-m205c,wyeomyia_mosquito-collection-brazil_f_l_9939e046d56a.tif,culicidae/wyeomyia/wyeomyia_mosquito-collection-brazil_f_l_9939e046d56a.tif,9939e046d56a,morphology,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/REGUA22-arthro-00l_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_3031,L,0.0,Wyeomyia_arthrostigma,not labeled,not labeled,
wyeomyia_mosquito-collection-brazil_f_l_3f9ccaca5ad4.tif,Repaired,1333,left,Wyeomyia_arthrostigma,0.98,0.5875,0.0796875,0.0625,0.046875,0.05,0.0921875,0.146875,0.23125,0.3453125,0.5328125,0.421875,0.421875,0.409375,0.403125,0.4109375,0.30625,0.2765625,0.34375,0.334375,0.371875,0.41875,0.46875,0.521875,0.565625,0.609375,0.646875,0.490625,0.48125,0.434375,0.434375,0.396875,0.375,0.359375,0.484375,wyeomyia_mosquito-collection-brazil_f_l_3f9ccaca5ad4.png,25533.0,Culicidae,Wyeomyia,-,arthrostigma,-,"Reserva Ecológica de Guapiaçu, Brasil",MISSING VALUE,MISSING VALUE,egg-raft-collection,2025-11-09,MISSING VALUE,leica-m205c,wyeomyia_mosquito-collection-brazil_f_l_3f9ccaca5ad4.tif,culicidae/wyeomyia/wyeomyia_mosquito-collection-brazil_f_l_3f9ccaca5ad4.tif,3f9ccaca5ad4,morphology,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/REGUA22-arthro-14l_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_3045,L,0.0,Wyeomyia_arthrostigma,not labeled,not labeled,
wyeomyia_mosquito-collection-brazil_f_l_e3cdb6141797.tif,Repaired,1296,left,Wyeomyia_arthrostigma,0.98,0.5875,0.0796875,0.0609375,0.046875,0.05625,0.0984375,0.1453125,0.2390625,0.3578125,0.5484375,0.4375,0.4328125,0.4140625,0.4140625,0.4203125,0.3109375,0.290625,0.34375,0.346875,0.3875,0.4375,0.475,0.528125,0.56875,0.615625,0.653125,0.5,0.490625,0.45,0.45,0.4125,0.378125,0.365625,0.490625,wyeomyia_mosquito-collection-brazil_f_l_e3cdb6141797.png,25541.0,Culicidae,Wyeomyia,-,arthrostigma,-,"Reserva Ecológica de Guapiaçu, Brasil",MISSING VALUE,MISSING VALUE,egg-raft-collection,2025-11-09,MISSING VALUE,leica-m205c,wyeomyia_mosquito-collection-brazil_f_l_e3cdb6141797.tif,culicidae/wyeomyia/wyeomyia_mosquito-collection-brazil_f_l_e3cdb6141797.tif,e3cdb6141797,morphology,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/REGUA22-arthro-10l_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_3041,L,0.0,Wyeomyia_arthrostigma,not labeled,not labeled,
